time,subject,fuzzer,run,cov_type,cov
1764421413,proftpd,chatafl,1,l_per,18.7
1764421413,proftpd,chatafl,1,l_abs,7985
1764421413,proftpd,chatafl,1,b_per,13.0
1764421413,proftpd,chatafl,1,b_abs,3382
1764421418,proftpd,chatafl,1,l_per,19.3
1764421418,proftpd,chatafl,1,l_abs,8236
1764421418,proftpd,chatafl,1,b_per,13.5
1764421418,proftpd,chatafl,1,b_abs,3515
1764421423,proftpd,chatafl,1,l_per,20.9
1764421423,proftpd,chatafl,1,l_abs,8912
1764421423,proftpd,chatafl,1,b_per,14.9
1764421423,proftpd,chatafl,1,b_abs,3871
1764421427,proftpd,chatafl,1,l_per,21.0
1764421427,proftpd,chatafl,1,l_abs,8973
1764421427,proftpd,chatafl,1,b_per,15.0
1764421427,proftpd,chatafl,1,b_abs,3909
1764421413,proftpd,chatafl,1,l_per,21.0
1764421413,proftpd,chatafl,1,l_abs,8973
1764421413,proftpd,chatafl,1,b_per,15.0
1764421413,proftpd,chatafl,1,b_abs,3909
1764421418,proftpd,chatafl,1,l_per,21.0
1764421418,proftpd,chatafl,1,l_abs,8973
1764421418,proftpd,chatafl,1,b_per,15.0
1764421418,proftpd,chatafl,1,b_abs,3909
1764421423,proftpd,chatafl,1,l_per,21.0
1764421423,proftpd,chatafl,1,l_abs,8973
1764421423,proftpd,chatafl,1,b_per,15.0
1764421423,proftpd,chatafl,1,b_abs,3909
1764421427,proftpd,chatafl,1,l_per,21.0
1764421427,proftpd,chatafl,1,l_abs,8973
1764421427,proftpd,chatafl,1,b_per,15.0
1764421427,proftpd,chatafl,1,b_abs,3909
1764421431,proftpd,chatafl,1,l_per,21.2
1764421431,proftpd,chatafl,1,l_abs,9050
1764421431,proftpd,chatafl,1,b_per,15.2
1764421431,proftpd,chatafl,1,b_abs,3959
1764421436,proftpd,chatafl,1,l_per,21.2
1764421436,proftpd,chatafl,1,l_abs,9054
1764421436,proftpd,chatafl,1,b_per,15.2
1764421436,proftpd,chatafl,1,b_abs,3963
1764421443,proftpd,chatafl,1,l_per,21.2
1764421443,proftpd,chatafl,1,l_abs,9054
1764421443,proftpd,chatafl,1,b_per,15.2
1764421443,proftpd,chatafl,1,b_abs,3963
1764421444,proftpd,chatafl,1,l_per,21.2
1764421444,proftpd,chatafl,1,l_abs,9058
1764421444,proftpd,chatafl,1,b_per,15.3
1764421444,proftpd,chatafl,1,b_abs,3970
1764421445,proftpd,chatafl,1,l_per,21.2
1764421445,proftpd,chatafl,1,l_abs,9058
1764421445,proftpd,chatafl,1,b_per,15.3
1764421445,proftpd,chatafl,1,b_abs,3971
1764421451,proftpd,chatafl,1,l_per,21.3
1764421451,proftpd,chatafl,1,l_abs,9068
1764421451,proftpd,chatafl,1,b_per,15.3
1764421451,proftpd,chatafl,1,b_abs,3974
1764421452,proftpd,chatafl,1,l_per,21.3
1764421452,proftpd,chatafl,1,l_abs,9068
1764421452,proftpd,chatafl,1,b_per,15.3
1764421452,proftpd,chatafl,1,b_abs,3974
1764421457,proftpd,chatafl,1,l_per,21.3
1764421457,proftpd,chatafl,1,l_abs,9071
1764421457,proftpd,chatafl,1,b_per,15.3
1764421457,proftpd,chatafl,1,b_abs,3975
1764421459,proftpd,chatafl,1,l_per,21.3
1764421459,proftpd,chatafl,1,l_abs,9071
1764421459,proftpd,chatafl,1,b_per,15.3
1764421459,proftpd,chatafl,1,b_abs,3975
1764421460,proftpd,chatafl,1,l_per,21.3
1764421460,proftpd,chatafl,1,l_abs,9071
1764421460,proftpd,chatafl,1,b_per,15.3
1764421460,proftpd,chatafl,1,b_abs,3975
1764421462,proftpd,chatafl,1,l_per,21.3
1764421462,proftpd,chatafl,1,l_abs,9071
1764421462,proftpd,chatafl,1,b_per,15.3
1764421462,proftpd,chatafl,1,b_abs,3975
1764421463,proftpd,chatafl,1,l_per,21.3
1764421463,proftpd,chatafl,1,l_abs,9071
1764421463,proftpd,chatafl,1,b_per,15.3
1764421463,proftpd,chatafl,1,b_abs,3975
1764421464,proftpd,chatafl,1,l_per,21.3
1764421464,proftpd,chatafl,1,l_abs,9073
1764421464,proftpd,chatafl,1,b_per,15.3
1764421464,proftpd,chatafl,1,b_abs,3976
1764421466,proftpd,chatafl,1,l_per,21.3
1764421466,proftpd,chatafl,1,l_abs,9073
1764421466,proftpd,chatafl,1,b_per,15.3
1764421466,proftpd,chatafl,1,b_abs,3976
1764421467,proftpd,chatafl,1,l_per,21.3
1764421467,proftpd,chatafl,1,l_abs,9073
1764421467,proftpd,chatafl,1,b_per,15.3
1764421467,proftpd,chatafl,1,b_abs,3978
1764421469,proftpd,chatafl,1,l_per,21.3
1764421469,proftpd,chatafl,1,l_abs,9073
1764421469,proftpd,chatafl,1,b_per,15.3
1764421469,proftpd,chatafl,1,b_abs,3978
1764421470,proftpd,chatafl,1,l_per,21.3
1764421470,proftpd,chatafl,1,l_abs,9073
1764421470,proftpd,chatafl,1,b_per,15.3
1764421470,proftpd,chatafl,1,b_abs,3978
1764421472,proftpd,chatafl,1,l_per,21.3
1764421472,proftpd,chatafl,1,l_abs,9075
1764421472,proftpd,chatafl,1,b_per,15.3
1764421472,proftpd,chatafl,1,b_abs,3980
1764421475,proftpd,chatafl,1,l_per,21.3
1764421475,proftpd,chatafl,1,l_abs,9075
1764421475,proftpd,chatafl,1,b_per,15.3
1764421475,proftpd,chatafl,1,b_abs,3980
1764421476,proftpd,chatafl,1,l_per,21.3
1764421476,proftpd,chatafl,1,l_abs,9075
1764421476,proftpd,chatafl,1,b_per,15.3
1764421476,proftpd,chatafl,1,b_abs,3980
1764421482,proftpd,chatafl,1,l_per,21.3
1764421482,proftpd,chatafl,1,l_abs,9078
